age,year,startmonth,endmonth,string,b0,b1,b2,b3,b4,b5,b6,b7
55,2004,1,12,1/2003-12/2004,0.630006895,0.093225811,0.027640737,0.08303731,0.097348778,0.056718876,0.001869196,0.010152397
56,2004,1,12,1/2003-12/2004,0.615416803,0.096011533,0.026954009,0.101964744,0.095783922,0.051135848,0.002926444,0.009806697
57,2004,1,12,1/2003-12/2004,0.585071485,0.095924162,0.026284773,0.122478853,0.105428181,0.053036638,0.002581972,0.009193936
58,2004,1,12,1/2003-12/2004,0.562866527,0.096884194,0.028076807,0.136174262,0.118618386,0.047463401,0.000992682,0.008923741
59,2004,1,12,1/2003-12/2004,0.530168004,0.100742472,0.023983815,0.167134602,0.112401721,0.05585905,0.001909212,0.007801126
60,2004,1,12,1/2003-12/2004,0.482506764,0.101232666,0.024474934,0.217223492,0.114158164,0.048452539,0.001136988,0.010814453
61,2004,1,12,1/2003-12/2004,0.447031459,0.106975939,0.022623336,0.253170496,0.110511851,0.047440513,0.001256483,0.010989922
62,2004,1,12,1/2003-12/2004,0.363325537,0.110137788,0.016181005,0.362536324,0.101020405,0.033023912,4.08E-05,0.013734239
63,2004,1,12,1/2003-12/2004,0.309828549,0.114542063,0.017075237,0.413702103,0.103337754,0.029736474,0.000106309,0.01167151
64,2004,1,12,1/2003-12/2004,0.272876755,0.110420466,0.015256243,0.466558351,0.094374647,0.028030568,0.001176168,0.011306802
65,2004,1,12,1/2003-12/2004,0.208120886,0.107434919,0.010819215,0.570237901,0.07081587,0.020753551,0.000448355,0.011369304
66,2004,1,12,1/2003-12/2004,0.18315641,0.122126451,0.011110017,0.595772291,0.059338743,0.018996521,0.000100537,0.00939903
67,2004,1,12,1/2003-12/2004,0.140595658,0.112515059,0.011869341,0.651380879,0.054649391,0.016050989,0.001353767,0.011584916
68,2004,1,12,1/2003-12/2004,0.134898588,0.11105756,0.005476904,0.661968888,0.052637822,0.021647853,0.000349114,0.011963271
69,2004,1,12,1/2003-12/2004,0.109092933,0.101938461,0.008831605,0.695959597,0.056764426,0.017684477,0.000282224,0.009446277
70,2004,1,12,1/2003-12/2004,0.094759177,0.087818486,0.009019311,0.733733068,0.048703515,0.016798166,0,0.009168277
71,2004,1,12,1/2003-12/2004,0.080914871,0.079857099,0.005360191,0.772999741,0.034566517,0.015175377,0.000479574,0.01064663
72,2004,1,12,1/2003-12/2004,0.066506373,0.082456434,0.005256153,0.770704095,0.044935458,0.018220304,0,0.011921184
73,2004,1,12,1/2003-12/2004,0.054967288,0.07270583,0.003972745,0.806271555,0.040189235,0.015282893,0,0.006610454
74,2004,1,12,1/2003-12/2004,0.055170202,0.06132103,0.005638331,0.814957348,0.0369493,0.015298309,0.000568678,0.010096801
75,2004,1,12,1/2003-12/2004,0.042072948,0.055265048,0.004177538,0.83271752,0.043845791,0.013633599,0.000127494,0.008160061
15,2003,1,12,1/2002-12/2003,0.009112095,0.074589846,0.025447507,0.00082186,0.00716627,0.011173903,0.843606502,0.028082018
16,2003,1,12,1/2002-12/2003,0.017689196,0.189692186,0.061564045,0.000347025,0.008595928,0.012278756,0.685029159,0.024803705
17,2003,1,12,1/2002-12/2003,0.040232448,0.300047047,0.067247032,0.000548437,0.010045762,0.01742124,0.537580555,0.026877478
18,2003,1,12,1/2002-12/2003,0.146601356,0.293731444,0.090779398,0.000892065,0.013772623,0.036342458,0.378315937,0.03956472
19,2003,1,12,1/2002-12/2003,0.26394066,0.267013874,0.098177922,0.00075916,0.017683252,0.048388317,0.270244165,0.033792651
20,2003,1,12,1/2002-12/2003,0.347295304,0.263482522,0.080150426,0.001674952,0.020643707,0.051783603,0.205901567,0.029067919
21,2003,1,12,1/2002-12/2003,0.413924713,0.228694821,0.083279251,0.001473638,0.018292041,0.06038669,0.167640247,0.026308599
22,2003,1,12,1/2002-12/2003,0.484619893,0.191443147,0.07969429,0.002912445,0.023103169,0.071083898,0.122152251,0.024990908
23,2003,1,12,1/2002-12/2003,0.566300281,0.152280949,0.074777246,0.003633829,0.025009872,0.068467299,0.088629845,0.020900678
24,2003,1,12,1/2002-12/2003,0.617653342,0.129827279,0.06279343,0.003231497,0.020800537,0.079130738,0.068318061,0.018245119
25,2003,1,12,1/2002-12/2003,0.643255668,0.111104715,0.05940925,0.003370316,0.025004585,0.089902779,0.051999119,0.015953567
26,2003,1,12,1/2002-12/2003,0.679957398,0.096767807,0.05546254,0.003579656,0.020780134,0.091068623,0.037276743,0.015107099
27,2003,1,12,1/2002-12/2003,0.6722907,0.088408494,0.056739599,0.003911507,0.026332225,0.103579997,0.034560831,0.014176649
28,2003,1,12,1/2002-12/2003,0.682994866,0.089881604,0.053532382,0.002547556,0.026300838,0.103366167,0.028760388,0.0126162
29,2003,1,12,1/2002-12/2003,0.690540652,0.091616611,0.051529143,0.003226231,0.025400767,0.102675278,0.023062061,0.011949257
30,2003,1,12,1/2002-12/2003,0.692433656,0.092739811,0.048639835,0.003700093,0.024449721,0.102388387,0.024133886,0.011514611
31,2003,1,12,1/2002-12/2003,0.689912748,0.095797924,0.049283359,0.004380008,0.025509109,0.107008928,0.016966766,0.011141158
32,2003,1,12,1/2002-12/2003,0.691024396,0.094156447,0.044279402,0.004098593,0.033071243,0.106834561,0.015791208,0.010744149
33,2003,1,12,1/2002-12/2003,0.692853662,0.091562082,0.046347558,0.003476407,0.030323906,0.110196909,0.014155075,0.011084401
34,2003,1,12,1/2002-12/2003,0.694346181,0.091345209,0.046187685,0.004827812,0.030362626,0.112494149,0.011519324,0.008917013
35,2003,1,12,1/2002-12/2003,0.689104555,0.096562499,0.046970847,0.004349632,0.032443507,0.106850662,0.011311717,0.012406582
36,2003,1,12,1/2002-12/2003,0.69685185,0.09753985,0.039794429,0.003526373,0.031638844,0.112190965,0.009303929,0.00915376
37,2003,1,12,1/2002-12/2003,0.682191519,0.097401276,0.044780961,0.005370562,0.040962501,0.108487149,0.010044405,0.010761627
38,2003,1,12,1/2002-12/2003,0.700093312,0.097202994,0.044941353,0.0043286,0.037980606,0.096620974,0.008249995,0.010582167
39,2003,1,12,1/2002-12/2003,0.701389943,0.094523364,0.041274761,0.005008572,0.047701706,0.092921164,0.007446163,0.009734327
40,2003,1,12,1/2002-12/2003,0.703655589,0.090648435,0.04116602,0.005892036,0.048254133,0.090961272,0.008709719,0.010712797
41,2003,1,12,1/2002-12/2003,0.701143641,0.094720457,0.041186999,0.00609616,0.046529228,0.092719886,0.007621313,0.009982317
42,2003,1,12,1/2002-12/2003,0.712591382,0.095302292,0.038746483,0.007480514,0.051111362,0.079881278,0.005975466,0.008911223
43,2003,1,12,1/2002-12/2003,0.704415383,0.097632605,0.044086229,0.004230037,0.051651581,0.081596804,0.006677636,0.009709726
44,2003,1,12,1/2002-12/2003,0.71375277,0.090797265,0.037153672,0.00639669,0.063544152,0.072626458,0.00723522,0.008493773
45,2003,1,12,1/2002-12/2003,0.711852805,0.096179181,0.036193499,0.006766219,0.064055892,0.070131689,0.005379057,0.009441658
46,2003,1,12,1/2002-12/2003,0.713308236,0.09246661,0.035096507,0.006934351,0.067377233,0.070185256,0.004641137,0.009990671
47,2003,1,12,1/2002-12/2003,0.712768336,0.082263143,0.040233766,0.009465014,0.071638684,0.069112771,0.004521865,0.009996421
48,2003,1,12,1/2002-12/2003,0.709841093,0.093824364,0.0331518,0.009404901,0.069991539,0.068509243,0.005462624,0.009814436
49,2003,1,12,1/2002-12/2003,0.713076583,0.086579382,0.031357995,0.011593886,0.078503379,0.065239175,0.003920419,0.009729181
50,2003,1,12,1/2002-12/2003,0.697651251,0.089188642,0.033684012,0.02504048,0.079292641,0.058900158,0.005086033,0.011156783
51,2003,1,12,1/2002-12/2003,0.69254184,0.090967326,0.031942337,0.036139242,0.073412498,0.061472624,0.003597208,0.009926925
52,2003,1,12,1/2002-12/2003,0.688044258,0.084887481,0.030412306,0.043033938,0.08515813,0.053564754,0.004938967,0.009960166
53,2003,1,12,1/2002-12/2003,0.675895918,0.088417311,0.033035271,0.053768562,0.083052785,0.05326657,0.004035472,0.008528111
54,2003,1,12,1/2002-12/2003,0.65354396,0.089335349,0.030788264,0.06049968,0.089640962,0.062277202,0.00351076,0.010403822
55,2003,1,12,1/2002-12/2003,0.632007819,0.090880563,0.031746433,0.086056447,0.087776915,0.058734181,0.001523204,0.011274439
56,2003,1,12,1/2002-12/2003,0.602478832,0.094513009,0.030158306,0.103532739,0.101212748,0.055731269,0.002336719,0.010036377
57,2003,1,12,1/2002-12/2003,0.586249323,0.094366976,0.030008801,0.119582284,0.100936216,0.056272795,0.00180612,0.010777484
58,2003,1,12,1/2002-12/2003,0.564152197,0.096013719,0.026954222,0.151269431,0.094713463,0.056255214,0.001484232,0.009157522
59,2003,1,12,1/2002-12/2003,0.539876089,0.101071187,0.02588895,0.16533551,0.103251627,0.052697846,0.001243406,0.010635384
60,2003,1,12,1/2002-12/2003,0.499356544,0.098252311,0.029619698,0.21035102,0.107804658,0.043333563,0.000658035,0.01062417
61,2003,1,12,1/2002-12/2003,0.448372201,0.104931948,0.021717672,0.260684096,0.109960101,0.041666938,0.000869904,0.01179714
62,2003,1,12,1/2002-12/2003,0.378772761,0.109609644,0.016682951,0.350112864,0.09816248,0.0353445,0.001066313,0.010248487
63,2003,1,12,1/2002-12/2003,0.294807451,0.112480967,0.017884448,0.431562845,0.095938412,0.033607295,0.00066152,0.013057062
64,2003,1,12,1/2002-12/2003,0.24976477,0.118668595,0.017256844,0.485268099,0.088921826,0.027715804,0.000488831,0.011915231
65,2003,1,12,1/2002-12/2003,0.21218681,0.11296801,0.012531582,0.560502176,0.070116152,0.020992561,0.000105898,0.01059681
66,2003,1,12,1/2002-12/2003,0.157593092,0.115775679,0.014945945,0.612275016,0.06728849,0.019443086,1.49E-05,0.012663837
67,2003,1,12,1/2002-12/2003,0.15355291,0.107732753,0.009260332,0.642978217,0.05698461,0.017297796,0.000381665,0.011811719
68,2003,1,12,1/2002-12/2003,0.122633634,0.110768813,0.00951888,0.67885338,0.049056563,0.017691072,9.50E-05,0.01138263
69,2003,1,12,1/2002-12/2003,0.1145853,0.097712614,0.008472366,0.704359912,0.051419786,0.015261891,0.000190347,0.007997786
70,2003,1,12,1/2002-12/2003,0.080353151,0.093918198,0.006505631,0.749670931,0.042861884,0.015305396,0.000924779,0.010460029
71,2003,1,12,1/2002-12/2003,0.074662922,0.080878541,0.005680838,0.770432936,0.045471663,0.011793545,0.000102386,0.010977169
72,2003,1,12,1/2002-12/2003,0.061788342,0.073993913,0.005182239,0.795431933,0.04056438,0.014612313,0.000722525,0.007704354
73,2003,1,12,1/2002-12/2003,0.060230776,0.068608543,0.003904922,0.80692002,0.041047808,0.013485527,0.000154545,0.00564786
74,2003,1,12,1/2002-12/2003,0.051330738,0.060222771,0.004659371,0.816801706,0.041124459,0.018192875,0.000126414,0.007541665
75,2003,1,12,1/2002-12/2003,0.042196142,0.057912137,0.003953961,0.83034518,0.043139316,0.015137342,2.39E-05,0.007292063
15,2002,1,12,1/2001-12/2002,0.010930673,0.080762366,0.026476366,0.00042589,0.008165262,0.011317773,0.8337846,0.028137071
16,2002,1,12,1/2001-12/2002,0.024954252,0.207345645,0.065273716,0.000403615,0.00882159,0.013728881,0.655040164,0.024432138
17,2002,1,12,1/2001-12/2002,0.051290966,0.308551836,0.070215909,0.000315441,0.011278492,0.019529426,0.511269789,0.02754814
18,2002,1,12,1/2001-12/2002,0.155678373,0.313204001,0.093405772,0.000595722,0.01468357,0.032380547,0.35462625,0.035425765
19,2002,1,12,1/2001-12/2002,0.282100372,0.274264568,0.088815417,0.001034543,0.019317482,0.048891225,0.251838455,0.033737938
20,2002,1,12,1/2001-12/2002,0.355107415,0.25392297,0.086836721,0.000539915,0.018052977,0.052902228,0.203356857,0.029280917
21,2002,1,12,1/2001-12/2002,0.417898137,0.233860013,0.076678556,0.00128912,0.022095889,0.061410655,0.162859141,0.02390849
22,2002,1,12,1/2001-12/2002,0.506084812,0.191305976,0.075642037,0.002361787,0.022513475,0.072614683,0.108415075,0.021062156
23,2002,1,12,1/2001-12/2002,0.58464044,0.151985044,0.068264699,0.001891009,0.020220095,0.072901958,0.083267146,0.01682961
24,2002,1,12,1/2001-12/2002,0.637987077,0.123030802,0.066054159,0.003765732,0.019175423,0.07486806,0.060104618,0.01501413
25,2002,1,12,1/2001-12/2002,0.653178426,0.113379182,0.062140608,0.002667261,0.020404153,0.084889716,0.046927544,0.016413109
26,2002,1,12,1/2001-12/2002,0.684332758,0.095898594,0.056969573,0.002916523,0.019537233,0.087851017,0.038613366,0.013880937
27,2002,1,12,1/2001-12/2002,0.686969296,0.093714009,0.05405556,0.002029393,0.024947889,0.094556631,0.029262246,0.014464975
28,2002,1,12,1/2001-12/2002,0.703802949,0.087919155,0.050279049,0.001978765,0.02292855,0.095087154,0.023829752,0.014174624
29,2002,1,12,1/2001-12/2002,0.693810521,0.093110292,0.049128234,0.003181863,0.026752894,0.098570515,0.021756229,0.013689453
30,2002,1,12,1/2001-12/2002,0.695557185,0.094959185,0.046103662,0.003273166,0.024229701,0.103851272,0.01988246,0.012143369
31,2002,1,12,1/2001-12/2002,0.696076913,0.091906457,0.044556633,0.005111132,0.027957188,0.106414796,0.016973819,0.011003061
32,2002,1,12,1/2001-12/2002,0.709213804,0.091354191,0.04629102,0.004055576,0.029468857,0.098223647,0.011102948,0.010289958
33,2002,1,12,1/2001-12/2002,0.697315484,0.096499788,0.043693823,0.00321542,0.030905586,0.107669385,0.010661322,0.010039192
34,2002,1,12,1/2001-12/2002,0.69600629,0.095683803,0.046626181,0.003906443,0.030951784,0.106867553,0.010545982,0.009411964
35,2002,1,12,1/2001-12/2002,0.709121729,0.089400648,0.041356832,0.00315756,0.032714833,0.104707031,0.009158232,0.010383134
36,2002,1,12,1/2001-12/2002,0.697696504,0.090897408,0.04006702,0.004031461,0.042691066,0.107418277,0.009204101,0.007994161
37,2002,1,12,1/2001-12/2002,0.703045446,0.095299488,0.041533531,0.003826473,0.035803009,0.10139754,0.00872263,0.010371882
38,2002,1,12,1/2001-12/2002,0.70588279,0.098953053,0.041074878,0.003974688,0.040521271,0.092257716,0.00699974,0.010335864
39,2002,1,12,1/2001-12/2002,0.707256874,0.094404283,0.040459291,0.004912218,0.041805536,0.092524579,0.007684989,0.010952228
40,2002,1,12,1/2001-12/2002,0.708654642,0.093603852,0.036702508,0.004221499,0.04779737,0.091594475,0.006170912,0.011254742
41,2002,1,12,1/2001-12/2002,0.715891162,0.094630437,0.037035782,0.005430344,0.047831481,0.083135331,0.006743841,0.009301622
42,2002,1,12,1/2001-12/2002,0.70774607,0.092569313,0.039556005,0.005194669,0.052860325,0.084893912,0.006744955,0.010434752
43,2002,1,12,1/2001-12/2002,0.723108936,0.092337321,0.036176674,0.004824724,0.056331938,0.07278316,0.005746545,0.008690703
44,2002,1,12,1/2001-12/2002,0.717790177,0.092306342,0.034077051,0.005297098,0.058545755,0.075816959,0.006680942,0.009485676
45,2002,1,12,1/2001-12/2002,0.719139105,0.092964403,0.034118811,0.006899923,0.059783605,0.072861401,0.005330614,0.008902139
46,2002,1,12,1/2001-12/2002,0.718908597,0.085683007,0.033118781,0.006381329,0.068512685,0.07147271,0.006071708,0.009851184
47,2002,1,12,1/2001-12/2002,0.718437166,0.08790332,0.032736855,0.006681133,0.067312565,0.072877813,0.004543497,0.009507652
48,2002,1,12,1/2001-12/2002,0.717743681,0.08365018,0.036877716,0.010841642,0.07050791,0.067203742,0.004078762,0.009096368
49,2002,1,12,1/2001-12/2002,0.707730889,0.087659871,0.035234154,0.009863768,0.076444044,0.069391423,0.004699205,0.008976645
50,2002,1,12,1/2001-12/2002,0.70365464,0.086468199,0.032731353,0.029175606,0.073970632,0.059631604,0.004766234,0.009601731
51,2002,1,12,1/2001-12/2002,0.700776095,0.080929496,0.030472475,0.033262882,0.080516993,0.061744039,0.002382883,0.009915136
52,2002,1,12,1/2001-12/2002,0.692848008,0.077627632,0.030969578,0.044801895,0.083424613,0.05844253,0.002547857,0.009337886
53,2002,1,12,1/2001-12/2002,0.670183517,0.088082582,0.032899122,0.051514698,0.086400512,0.058349454,0.002749355,0.00982076
54,2002,1,12,1/2001-12/2002,0.657314348,0.080834629,0.034416842,0.065461649,0.085835888,0.062132273,0.003931497,0.010072874
55,2002,1,12,1/2001-12/2002,0.645343215,0.086492901,0.029922306,0.081077018,0.090804362,0.053894096,0.002466325,0.009999777
56,2002,1,12,1/2001-12/2002,0.604363413,0.089693181,0.027079763,0.110816377,0.096300784,0.059611194,0.002421216,0.00971407
57,2002,1,12,1/2001-12/2002,0.590696236,0.08880308,0.026522445,0.117922959,0.099974924,0.063414111,0.001262032,0.011404215
58,2002,1,12,1/2001-12/2002,0.562967673,0.096578819,0.026501351,0.140762978,0.105100865,0.054902872,0.002330333,0.01085511
59,2002,1,12,1/2001-12/2002,0.537058938,0.089440513,0.025970285,0.173877443,0.110679218,0.051710841,0.001355824,0.009906938
60,2002,1,12,1/2001-12/2002,0.478500309,0.101205073,0.025038577,0.217878199,0.115721343,0.047839593,0.001646982,0.012169924
61,2002,1,12,1/2001-12/2002,0.456654266,0.106674424,0.025467939,0.258186046,0.102095392,0.040850078,0.001399283,0.008672572
62,2002,1,12,1/2001-12/2002,0.357662262,0.116294919,0.018096752,0.360432505,0.099996963,0.033807275,0.000224578,0.013484745
63,2002,1,12,1/2001-12/2002,0.291433376,0.117547711,0.018233336,0.431875189,0.095377531,0.034401148,0.000587071,0.010544638
64,2002,1,12,1/2001-12/2002,0.275935785,0.113506885,0.012196844,0.47357732,0.087165472,0.02815641,0.000648811,0.008812474
65,2002,1,12,1/2001-12/2002,0.196458815,0.1035917,0.01286946,0.58227491,0.070111731,0.02211517,3.03E-05,0.012547891
66,2002,1,12,1/2001-12/2002,0.161654944,0.109252389,0.011084315,0.628991929,0.051891034,0.022173436,0.001330059,0.013621892
67,2002,1,12,1/2001-12/2002,0.140259362,0.118130849,0.009035723,0.637677624,0.05924198,0.023541949,0.000119429,0.011993083
68,2002,1,12,1/2001-12/2002,0.117188253,0.103951833,0.009867779,0.678495468,0.055833779,0.021883675,0.000915366,0.011863847
69,2002,1,12,1/2001-12/2002,0.087775894,0.100397384,0.005485459,0.726965504,0.050154272,0.018032778,8.83E-05,0.011100456
70,2002,1,12,1/2001-12/2002,0.077095075,0.077411114,0.007858283,0.764244128,0.043225515,0.01818712,0.00010619,0.011872574
71,2002,1,12,1/2001-12/2002,0.074813964,0.087919877,0.005454974,0.76217655,0.042422218,0.01641404,6.59E-05,0.010732453
72,2002,1,12,1/2001-12/2002,0.065758238,0.07580005,0.004602379,0.79557339,0.036375981,0.014446496,0.000271536,0.007171929
73,2002,1,12,1/2001-12/2002,0.057064652,0.065069797,0.004184114,0.811164833,0.044764965,0.010823204,0.000107935,0.006820499
74,2002,1,12,1/2001-12/2002,0.047430434,0.057536398,0.004273482,0.821561645,0.046101717,0.014570529,0,0.008525794
75,2002,1,12,1/2001-12/2002,0.039500899,0.053908876,0.002402027,0.838912187,0.039602018,0.016275525,0.000330014,0.009068454
15,2001,1,12,1/2000-12/2001,0.011573328,0.096332027,0.02649338,0.000344404,0.009391323,0.009267042,0.814257342,0.032341153
16,2001,1,12,1/2000-12/2001,0.027904514,0.235779296,0.065277236,0.000602035,0.00835702,0.013432503,0.623436291,0.025211104
17,2001,1,12,1/2000-12/2001,0.057728447,0.33338302,0.069235047,0.00035174,0.008075632,0.017651617,0.486086233,0.027488265
18,2001,1,12,1/2000-12/2001,0.178451196,0.310771849,0.080606484,0.000390297,0.014429074,0.032549719,0.344334629,0.038466752
19,2001,1,12,1/2000-12/2001,0.307518694,0.268468615,0.080825952,0.000643771,0.014541223,0.049094179,0.243549448,0.035358119
20,2001,1,12,1/2000-12/2001,0.388461253,0.252038308,0.079078127,0.001469497,0.016624487,0.050644002,0.18063647,0.031047856
21,2001,1,12,1/2000-12/2001,0.440447209,0.221800093,0.067368416,0.000992336,0.02012991,0.061698294,0.159043734,0.028520008
22,2001,1,12,1/2000-12/2001,0.52541243,0.186065763,0.067862361,0.001235283,0.018809196,0.065315217,0.111899009,0.023400741
23,2001,1,12,1/2000-12/2001,0.607559477,0.1451291,0.059882982,0.002260618,0.017795638,0.071416429,0.072497308,0.023458447
24,2001,1,12,1/2000-12/2001,0.660053851,0.124122991,0.0482444,0.001907483,0.021715521,0.071208251,0.054826763,0.017920739
25,2001,1,12,1/2000-12/2001,0.685644707,0.097092706,0.047010188,0.002076683,0.020360085,0.08551967,0.043398811,0.01889715
26,2001,1,12,1/2000-12/2001,0.69477042,0.097386238,0.045216114,0.003456721,0.022189653,0.087179146,0.034865085,0.014936623
27,2001,1,12,1/2000-12/2001,0.706960442,0.088735673,0.042177586,0.003267288,0.020933759,0.092134969,0.031327546,0.014462737
